-8.420103030908873620e+01,9.480875354467102056e+00
-8.420064100875303836e+01,9.480862196586311796e+00
-8.420235727814566928e+01,9.480783816814010834e+00
-8.420141035939560936e+01,9.480777015672984476e+00
-8.420094314131155500e+01,9.480759666007262609e+00
-8.420197797693741393e+01,9.480733988125999545e+00
-8.420233992870873863e+01,9.480705468570180372e+00
-8.420055924558832317e+01,9.480671890751395381e+00
-8.420168979798928888e+01,9.480662734884189646e+00
-8.420153459938961760e+01,9.480601897551675705e+00
-8.420057961427794169e+01,9.480550551188946073e+00
-8.420177118262083127e+01,9.480462541721600189e+00
-8.420190519557378650e+01,9.480419805391283816e+00
-8.420046410758494915e+01,9.480354462132122961e+00
-8.420209915457454031e+01,9.480064652451117624e+00
-8.420141498290792015e+01,9.480000334375697335e+00
-8.420217608693498335e+01,9.479824027180722368e+00
-8.420126205550724308e+01,9.479815892835890878e+00
-8.420071053267861316e+01,9.481681306193854297e+00
-8.420144072316347206e+01,9.481568938732682028e+00
-8.420128855282914060e+01,9.481290479300279017e+00
-8.420128249629843253e+01,9.481194380528769727e+00
-8.420164139981970663e+01,9.480728641994412342e+00
-8.420075455067863857e+01,9.480584601934754829e+00
-8.420208580192097259e+01,9.480375765675654876e+00
-8.420235412370259098e+01,9.480249634478949972e+00
-8.420072305718912276e+01,9.480164337243200734e+00
-8.420121615836038131e+01,9.480055193910615685e+00
-8.420114534111316118e+01,9.479811478850324491e+00
-8.420211905460405433e+01,9.479777869503072552e+00
-8.420039034769295938e+01,9.481664497016158322e+00
-8.420056366180864416e+01,9.481486271088686024e+00
-8.420042045009267895e+01,9.481462750851303412e+00
-8.420064315377433672e+01,9.481252645138267710e+00
-8.420044820919180495e+01,9.481246970013966546e+00
-8.420073498592138606e+01,9.481171226021620768e+00
-8.420047319238102546e+01,9.481147466167875848e+00
-8.420079319649119043e+01,9.481061647851426244e+00
-8.420231382823612876e+01,9.481040224625433055e+00
-8.420056536520790758e+01,9.481015614113269763e+00
-8.420207518080709974e+01,9.480939342244282031e+00
-8.420107001301235528e+01,9.480785771579048671e+00
-8.420234970748228420e+01,9.480656126517224891e+00
-8.420096283404905080e+01,9.480343003785911549e+00
-8.420153346379011339e+01,9.480314547091200694e+00
-8.420241128221127269e+01,9.480246256428770835e+00
-8.420066681209745241e+01,9.480201801288407282e+00
-8.420036840178178750e+01,9.479958401512799782e+00
-8.420196612720337725e+01,9.479907010109403842e+00
-8.420182576710396916e+01,9.479898182138265739e+00
-8.420096058087541735e+01,9.479907100190738234e+00
-8.420163446534655804e+01,9.479841764726089082e+00
-8.420130564787554306e+01,9.479830446783697795e+00
-8.419980806754215052e+01,9.481425841524361076e+00
-8.420039177333735836e+01,9.481127448456705409e+00
-8.419969303551771134e+01,9.481034152852654273e+00
-8.420174677719275280e+01,9.480940214610923178e+00
-8.420115985155135263e+01,9.480542624031190968e+00
-8.420116363688305228e+01,9.480074110991619563e+00
-8.420048833370782404e+01,9.479943583132680374e+00
-8.420138730061259480e+01,9.479785173141303645e+00
-8.419977063481755408e+01,9.481861775146647631e+00
-8.420007156868769016e+01,9.481846641481842752e+00
-8.420036389953122580e+01,9.481839762543296857e+00
-8.420045199452350460e+01,9.481837182941340814e+00
-8.420063179777923779e+01,9.481831507817039650e+00
-8.420055419847939504e+01,9.481831507817037874e+00
-8.420075576739239409e+01,9.481823940984636323e+00
-8.420086081034706638e+01,9.481818265860335160e+00
-8.420103493560526431e+01,9.481811960166666609e+00
-8.420124745494210572e+01,9.481798538047286229e+00
-8.420121284619514768e+01,9.481805023903630669e+00
-8.420142103943862821e+01,9.481798718209962118e+00
-8.420155352604811583e+01,9.481797457071229118e+00
-8.420149106807507167e+01,9.481791781946927955e+00
-8.420169926131855220e+01,9.481786106822625015e+00
-8.420165573000400627e+01,9.481789890238825791e+00
-8.420160273536021123e+01,9.481789890238825791e+00
-8.420190745456203274e+01,9.481782323406424240e+00
-8.420223488575406634e+01,9.481770973157821913e+00
-8.420213268179817589e+01,9.481770973157821913e+00
-8.420232194838315820e+01,9.481759622909217811e+00
-8.420189168234661281e+01,9.481396835333486095e+00
-8.420038669755167859e+01,9.481358580791898305e+00
-8.420070687352460936e+01,9.481309396381284671e+00
-8.420133776214123600e+01,9.481279129051674914e+00
-8.420041035587482270e+01,9.481270805536032853e+00
-8.420081917169837027e+01,9.481248861722066934e+00
-8.420095418186231484e+01,9.481195893895250748e+00
-8.420167411590081485e+01,9.481168329005786433e+00
-8.420134257983612258e+01,9.481125040828212391e+00
-8.420109487002383730e+01,9.481082391409216825e+00
-8.420058688998047103e+01,9.481069665372910293e+00
-8.420098275210396821e+01,9.481036449926776299e+00
-8.420127435783527403e+01,9.480906462555864778e+00
-8.420036947429245799e+01,9.480765341131563773e+00
-8.420077753304967416e+01,9.480757017615921711e+00
-8.420125259217799396e+01,9.480692699540503199e+00
-8.420229166572956103e+01,9.480632164881283686e+00
-8.420102973077416664e+01,9.480615139508380196e+00
-8.420115038822210352e+01,9.480473261400838680e+00
-8.420232447193761516e+01,9.480477044817041232e+00
-8.420142785303569610e+01,9.480394944685475167e+00
-8.420120527553174838e+01,9.480386242828211962e+00
-8.420113903222700458e+01,9.480302534744762255e+00
-8.420053802478940952e+01,9.480303351618717400e+00
-8.420039521454800990e+01,9.480231122763965956e+00
-8.420204075231403351e+01,9.480207881778730084e+00
-8.420045199452350460e+01,9.480204638850558752e+00
-8.420102949419094784e+01,9.480153326268329295e+00
-8.420138318612163175e+01,9.480064652451117624e+00
-8.420103115027353624e+01,9.480046996508843193e+00
-8.420211375513967766e+01,9.479965022491153803e+00
-8.420153821648439418e+01,9.479879517285009882e+00
-8.420152513606035427e+01,9.481726112651433169e+00
-8.420096370254508145e+01,9.481730043473463709e+00
-8.420172260419735721e+01,9.481726833302140278e+00
-8.420141992610577120e+01,9.481711328714178322e+00
-8.420206643849344630e+01,9.481212446341130473e+00
-8.420224792411880799e+01,9.481090799000776670e+00
-8.420159753052911356e+01,9.481084756044342754e+00
-8.420182417726462631e+01,9.480931685330538983e+00
-8.420074346506437735e+01,9.480820389837290918e+00
-8.420151625508985660e+01,9.480788740105609236e+00
-8.420148160474582255e+01,9.480700266372904750e+00
-8.420142103943862821e+01,9.480601897551675705e+00
-8.420093954524642754e+01,9.480474396425696781e+00
-8.420057407147081108e+01,9.480451506757681557e+00
-8.420176928995499566e+01,9.480343364111265103e+00
-8.420215127445680992e+01,9.480178154937153323e+00
-8.420219617768476894e+01,9.480176324251893050e+00
-8.420112010556850635e+01,9.480132753942736912e+00
-8.419974413749565656e+01,9.481774756574022689e+00
-8.420044820919180495e+01,9.481718005331005727e+00
-8.420085513234951691e+01,9.481670712628490705e+00
-8.419965707486656470e+01,9.481661254087988766e+00
-8.420114754922332168e+01,9.481629095050280398e+00
-8.420102231783292268e+01,9.481432567597609662e+00
-8.420177469757170741e+01,9.481228863665002393e+00
-8.419977063481753987e+01,9.481028342606343529e+00
-8.420123177285364591e+01,9.480927271344972596e+00
-8.420070020413065492e+01,9.480914840120309606e+00
-8.420215413201113108e+01,9.480894481737895063e+00
-8.419975927882245514e+01,9.480797374055399018e+00
-8.420108035958566006e+01,9.480662432210893442e+00
-8.419966843086166364e+01,9.480629642603817686e+00
-8.420224839018068508e+01,9.480611713982902700e+00
-8.420159011758786960e+01,9.480568477375230785e+00
-8.419966464552996399e+01,9.480511095562848212e+00
-8.419967600152506293e+01,9.480284090590782142e+00
-8.419971385484205939e+01,9.480193288601954649e+00
-8.419974792282735621e+01,9.480125187110335361e+00
-8.420144627498328305e+01,9.480065913589850624e+00
-8.420164437400890733e+01,9.479996550959496560e+00
-8.420199238794204177e+01,9.479954933381284476e+00
-8.420081444003373861e+01,9.479840485041201248e+00
-8.419973845949810709e+01,9.481827724400837099e+00
-8.420089336419968618e+01,9.481782323406426016e+00
-8.420048921695186550e+01,9.481736291842643993e+00
-8.419965959842102166e+01,9.481308135242549895e+00
-8.420020090085409947e+01,9.481122747848695909e+00
-8.420160500655923386e+01,9.481031693632123947e+00
-8.420190272289740108e+01,9.480967943069133597e+00
-8.419965707486656470e+01,9.480968888923184679e+00
-8.419965707486656470e+01,9.480864844977652695e+00
-8.420013024132903467e+01,9.480862953269552307e+00
-8.420125448484384378e+01,9.480840252772345877e+00
-8.419966086019826434e+01,9.480821335691340224e+00
-8.419965707486656470e+01,9.480726750286311955e+00
-8.420096436620713121e+01,9.480642028787807263e+00
-8.420127303296919763e+01,9.480615896191618930e+00
-8.420150032110808525e+01,9.480409784084573133e+00
-8.419966086019826434e+01,9.480340841833799104e+00
-8.420201533651548687e+01,9.480299224255587021e+00
-8.419966086019826434e+01,9.480163021272346668e+00
-8.420240711834640024e+01,9.480155454439943341e+00
-8.420120338286589856e+01,9.480121403694132809e+00
-8.419965707486656470e+01,9.480045735370111970e+00
-8.419973656683225727e+01,9.480025557150371540e+00
-8.420229903716496267e+01,9.480008697716774790e+00
-8.419965707486656470e+01,9.479971958754189743e+00
-8.420074346506437735e+01,9.479934755161544047e+00
-8.420144942942637556e+01,9.479913315803072393e+00
-8.420136762420241894e+01,9.481620267079142295e+00
-8.420136930657206165e+01,9.481538923630818516e+00
-8.420212637291199087e+01,9.481463255306795901e+00
-8.420240405403025363e+01,9.481420196427178482e+00
-8.420108414491735971e+01,9.481313936480725957e+00
-8.420145847216321044e+01,9.481171091500153025e+00
-8.420184832309259093e+01,9.481063818275138999e+00
-8.420118710593960998e+01,9.480594582947018623e+00
-8.420165762266985610e+01,9.480554604849160683e+00
-8.420090497255021944e+01,9.480111472226607106e+00
-8.420162869192041910e+01,9.481738003388068492e+00
-8.420089361655509208e+01,9.481710078173248846e+00
-8.420079393615368701e+01,9.481694674264431910e+00
-8.420061500800153453e+01,9.481673336610695557e+00
-8.420100110420320050e+01,9.481605448699022887e+00
-8.420122924929917474e+01,9.481552796156890395e+00
-8.420071101936407842e+01,9.481500960781183096e+00
-8.420156086012829633e+01,9.481472319741445887e+00
-8.420087935847240601e+01,9.481472083277934004e+00
-8.420231130853188972e+01,9.481377497872903959e+00
-8.420229691635094582e+01,9.481168067479323724e+00
-8.420089109300066355e+01,9.480944296717876085e+00
-8.420087721345109344e+01,9.480831424801209550e+00
-8.420054597517258799e+01,9.480603332640580305e+00
-8.420076018361271508e+01,9.480454029035149333e+00
-8.420157245270659985e+01,9.480169423976688492e+00
-8.420065640243528549e+01,9.479934124592178435e+00
-8.420112426943337880e+01,9.479908019020390597e+00
-8.420037893762172132e+01,9.479880021740502372e+00
-8.420089185006702337e+01,9.481597692695810764e+00
-8.420162166201872367e+01,9.481512944172903801e+00
-8.420156551293183611e+01,9.481154906886404277e+00
-8.420148766127654483e+01,9.480940891643296453e+00
-8.420156488204321477e+01,9.480420293574022494e+00
-8.420096389754699828e+01,9.480382585525884309e+00
-8.420237362638985701e+01,9.480306133102560651e+00
-8.420188284990598504e+01,9.480238689596367507e+00
-8.420074409595298448e+01,9.480062760743017236e+00
-8.420124052643321022e+01,9.480025163044517811e+00
-8.420095638997247534e+01,9.480030601705307092e+00
-8.420217432044685779e+01,9.479914997321383652e+00
-8.420063124111278796e+01,9.481750943307345025e+00
-8.420087216634216531e+01,9.481354797375697530e+00
-8.420056429269723708e+01,9.481264415766448295e+00
-8.420094408764445859e+01,9.480936729885474534e+00
-8.420082674236176956e+01,9.480747559075417996e+00
-8.420178758572487254e+01,9.480726435001626484e+00
-8.420115455208697597e+01,9.480666215627094218e+00
-8.420182304166513632e+01,9.480182316694973466e+00
-8.420131757370549508e+01,9.480131492804002136e+00
-8.420098320273868353e+01,9.480125187110333584e+00
-8.420105554463340525e+01,9.479860347976254431e+00
-8.420231437771975891e+01,9.480866736685753082e+00
-8.420093415114874347e+01,9.480843563261522888e+00
-8.420085450146089556e+01,9.480501006452978885e+00
-8.419966361316677705e+01,9.481608630208100408e+00
-8.420054568148307794e+01,9.481568087464037120e+00
-8.419974603016150638e+01,9.480666215627094218e+00
-8.420169484509823121e+01,9.480251300983704610e+00
-8.420021730395812654e+01,9.481192110479049973e+00
-8.420093020809488848e+01,9.480255084399905385e+00
-8.420181391702344342e+01,9.480080582624593077e+00
-8.420042423542436438e+01,9.481595674873835478e+00
-8.420090181810714114e+01,9.480706572066571525e+00
-8.420197622142126193e+01,9.479787201929701368e+00
-8.420174333339478778e+01,9.481274264659418805e+00
-8.420089908425644865e+01,9.481193791997357678e+00
-8.420243030350304991e+01,9.481037936268853272e+00
-8.420243046122521946e+01,9.479798552178303694e+00
-8.420045199452349038e+01,9.481663776365454765e+00
-8.420212511113477660e+01,9.480786023806794915e+00
-8.420064504644018655e+01,9.479841430895250554e+00
-8.420174127850042112e+01,9.479770302670669224e+00
-8.420100519371332837e+01,9.481536941841381960e+00
-8.420049678761527900e+01,9.481039512692269966e+00
-8.420163680334550804e+01,9.480794851777933019e+00
-8.420189193470206135e+01,9.480561036656704132e+00
-8.420137183012653281e+01,9.480193288601954649e+00
-8.420164058867720769e+01,9.480062760743017236e+00
-8.420170493931610167e+01,9.480019251456702989e+00
-8.420231532405267671e+01,9.479899600919342362e+00
-8.420242945180342531e+01,9.481649903839386440e+00
-8.420243096593611654e+01,9.481542454819274823e+00
-8.420242983033659812e+01,9.481484694665269330e+00
-8.420243172300244794e+01,9.480961322090781351e+00
-8.419982362946134913e+01,9.480774042988826977e+00
-8.420243172300244794e+01,9.480397593076816065e+00
-8.419978766881020249e+01,9.480223555931562629e+00
-8.420233301319890984e+01,9.479947948612913677e+00
-8.420242688618972693e+01,9.481757310821539164e+00
-8.419981416613210001e+01,9.481496675483239045e+00
-8.420128401043109534e+01,9.481458462979608370e+00
-8.420119391953664945e+01,9.481406504063778939e+00
-8.420052716039583629e+01,9.481309126137269061e+00
-8.420100465295165293e+01,9.481184543646648422e+00
-8.420038133499843980e+01,9.480929793622438595e+00
-8.420242793767074829e+01,9.480741883951115057e+00
-8.419977442014925373e+01,9.480378675995810411e+00
-8.420213268179817589e+01,9.480318141336590898e+00
-8.420127568270136464e+01,9.480313601237149612e+00
-8.420187149391088610e+01,9.479954933381284476e+00
-8.420204183383738439e+01,9.479777112819832041e+00
-8.420243172300244794e+01,9.479761979155027163e+00
-8.420242657495134608e+01,9.479336571837373882e+00
-8.420048795517465123e+01,9.481814482444134384e+00
-8.420081160103497098e+01,9.481797457071229118e+00
-8.420172008064290026e+01,9.481653687255587215e+00
-8.420042423542436438e+01,9.481575496654095048e+00
-8.420061097845488973e+01,9.481540184769553292e+00
-8.420123177285364591e+01,9.481137881513499011e+00
-8.420108414491735971e+01,9.481018073333798313e+00
-8.420218189111027129e+01,9.480987806004190332e+00
-8.420119139598217828e+01,9.480981500310520005e+00
-8.420021351862642689e+01,9.480690807832402811e+00
-8.420165194467230663e+01,9.480507312146647436e+00
-8.420125069951214414e+01,9.480488395065641782e+00
-8.420080970836912115e+01,9.480467586276535741e+00
-8.420062990511338796e+01,9.480458127736033802e+00
-8.420231437771975891e+01,9.480437318946925984e+00
-8.420080403037157168e+01,9.480323816460893838e+00
-8.420207590182268120e+01,9.479822513814244900e+00
-8.419969303551771134e+01,9.481857991730446855e+00
-8.419988608743439329e+01,9.481850424898045304e+00
-8.419983687812229789e+01,9.481850424898045304e+00
-8.420002614470728020e+01,9.481846641481842752e+00
-8.419992961874893922e+01,9.481846641481842752e+00
-8.420012456333148521e+01,9.481840966357541589e+00
-8.420016241664848167e+01,9.481839074649441201e+00
-8.420131126481933848e+01,9.481789890238825791e+00
-8.420203047784228545e+01,9.481767189741619362e+00
-8.420198883919358934e+01,9.481767189741619362e+00
-8.420119013420494980e+01,9.480931054761173371e+00
-8.420135290346803458e+01,9.480912137680167717e+00
-8.420171440264535079e+01,9.480878086934357185e+00
-8.420058826646469186e+01,9.480874303518156410e+00
-8.420089109300066355e+01,9.480314357920390123e+00
-8.420049552583805053e+01,9.480251931553071998e+00
-8.420170872464780132e+01,9.481249807576118016e+00
-8.420236510116453132e+01,9.480935594860614657e+00
-8.420142103943862821e+01,9.480879600300838206e+00
-8.419979587036222313e+01,9.480444885779329312e+00
-8.420118937713861840e+01,9.480222799248322119e+00
-8.420190556189618292e+01,9.480011684624301438e+00
-8.420039521454800990e+01,9.480870520101955634e+00
-8.420104439893449921e+01,9.480488395065641782e+00
-8.420199262452528899e+01,9.479852781143854656e+00
-8.420070687352460936e+01,9.480606942106609480e+00
-8.420074800746242261e+01,9.479993524226534518e+00
-8.420041414120650813e+01,9.481615853093575907e+00
-8.419982741479304877e+01,9.481566668682960497e+00
-8.420048227717710176e+01,9.480974564047485842e+00
-8.419966464552996399e+01,9.479898182138267515e+00
-8.420133776214123600e+01,9.479947366548882925e+00
-8.420145132209222538e+01,9.481006723085195986e+00
-8.420176550462329601e+01,9.480535687768156805e+00
-8.420041224854065831e+01,9.479810217711591491e+00
-8.420047281384785265e+01,9.479797921608938083e+00
-8.420082106436422009e+01,9.479784679652233592e+00
-8.420152829050343257e+01,9.479762609724392775e+00
-8.420169495980526619e+01,9.479775393085194679e+00
-8.420159516469681193e+01,9.479761979155027163e+00
-8.420178537761472626e+01,9.479746845490222285e+00
-8.420170557020470881e+01,9.481591260888267314e+00
-8.420006589069012648e+01,9.479814946981843349e+00
-8.420016052398263184e+01,9.479811163565642573e+00
-8.420036871722611238e+01,9.479803596733239246e+00
-8.420065261710358584e+01,9.479792246484636919e+00
-8.420089487833236319e+01,9.479780896236032817e+00
-8.420102736494185081e+01,9.479777112819832041e+00
-8.420124312884874485e+01,9.479769545987430490e+00
-8.420132167448150540e+01,9.479764816717178633e+00
-8.420192448855468115e+01,9.479743062074021509e+00
-8.420211564780552749e+01,9.479735495241619958e+00
-8.420229923639296032e+01,9.479727928409216631e+00
-8.420102357961015116e+01,9.481307504673184283e+00
-8.420063369044508761e+01,9.481052124079608845e+00
-8.420113713956115475e+01,9.480857278145251144e+00
-8.420163049445933723e+01,9.480908354263966942e+00
-8.420073589440097805e+01,9.480669999043294993e+00
-8.420124312884874485e+01,9.480545146308658744e+00
-8.420220611723316040e+01,9.480218259148882609e+00
-8.419981984412964948e+01,9.480927271344972596e+00
-8.419973808096494849e+01,9.480252309894693141e+00
-8.420183364059388964e+01,9.479845214311451329e+00
-8.420089866366406284e+01,9.481509917439943536e+00
-8.420070308819290972e+01,9.481754578354284035e+00
-8.420090244899576248e+01,9.481396414953909613e+00
-8.420065640243528549e+01,9.480495961898045110e+00
